benchmark,input,seed,config,evidence_level,simulator,demand_loads,prefetch_loads,total_memory_requests,traffic_overhead_pct,bandwidth_pressure_metric,log_path,notes
array_scan,large,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,2,next_line,core_integrated,deterministic_core_integrated_model,576,576,1152,100.000000,19.224992,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,2,stride,core_integrated,deterministic_core_integrated_model,576,574,1150,99.652778,19.192897,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,2,copper,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,2,next_line,core_integrated,deterministic_core_integrated_model,192,8,200,4.166667,8.310825,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,2,stride,core_integrated,deterministic_core_integrated_model,192,6,198,3.125000,8.165285,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.371339,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,2,next_line,core_integrated,deterministic_core_integrated_model,192,179,371,93.229167,17.670032,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,2,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.371339,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.371339,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.371339,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,37.743267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,48,432,12.500000,42.261788,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,384,19,403,4.947917,39.940535,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,47,431,12.239583,43.421318,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,37.743267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.495242,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,14.775908,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,768,216,984,28.125000,10.911873,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,766,1534,99.739583,54.507338,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.495242,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,27.795874,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,2,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,191,575,49.739583,21.105565,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,8.767824,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,21.889073,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,2,stride,core_integrated,deterministic_core_integrated_model,768,138,906,17.968750,10.390981,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,748,1516,97.395833,22.487243,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,2,copper,core_integrated,deterministic_core_integrated_model,768,382,1150,49.739583,13.429089,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.894560,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,36,420,9.375000,39.171796,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,2,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.894560,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,32,416,8.333333,39.603960,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.894560,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,18.951732,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,small,3,next_line,core_integrated,deterministic_core_integrated_model,128,32,160,25.000000,23.633678,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,small,3,stride,core_integrated,deterministic_core_integrated_model,128,8,136,6.250000,21.390374,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,128,31,159,24.218750,42.581682,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,small,3,copper,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,18.951732,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,48,0,48,0.000000,18.065487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,small,3,next_line,core_integrated,deterministic_core_integrated_model,48,16,64,33.333333,24.087317,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,small,3,stride,core_integrated,deterministic_core_integrated_model,48,0,48,0.000000,18.065487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,48,15,63,31.250000,24.352532,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,small,3,copper,core_integrated,deterministic_core_integrated_model,48,0,48,0.000000,18.065487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,30.823567,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,small,3,next_line,core_integrated,deterministic_core_integrated_model,192,24,216,12.500000,34.676513,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,small,3,stride,core_integrated,deterministic_core_integrated_model,192,19,211,9.895833,35.102312,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,20,212,10.416667,34.737015,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,small,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,30.823567,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,17.123288,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,small,3,next_line,core_integrated,deterministic_core_integrated_model,80,28,108,35.000000,23.076923,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,small,3,stride,core_integrated,deterministic_core_integrated_model,80,14,94,17.500000,20.972780,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,80,12,92,15.000000,25.676807,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,small,3,copper,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,17.123288,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,21.798365,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,18,82,28.125000,27.929155,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,21.798365,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,15,79,23.437500,27.699860,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,21.798365,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,9.062589,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,64,128,100.000000,19.002375,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,small,3,stride,core_integrated,deterministic_core_integrated_model,64,62,126,96.875000,18.716578,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,9.062589,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,small,3,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,9.062589,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,36,0,36,0.000000,9.273570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,small,3,next_line,core_integrated,deterministic_core_integrated_model,36,36,72,100.000000,19.480519,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,small,3,stride,core_integrated,deterministic_core_integrated_model,36,34,70,94.444444,18.959913,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,36,0,36,0.000000,9.273570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,small,3,copper,core_integrated,deterministic_core_integrated_model,36,0,36,0.000000,9.273570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,6.751055,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,small,3,next_line,core_integrated,deterministic_core_integrated_model,32,8,40,25.000000,9.799118,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,small,3,stride,core_integrated,deterministic_core_integrated_model,32,6,38,18.750000,8.907642,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,6.751055,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,small,3,copper,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,6.751055,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,3,next_line,core_integrated,deterministic_core_integrated_model,32,25,57,78.125000,18.500487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,3,stride,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,3,copper,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,38.624019,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,8,72,12.500000,43.452022,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,38.624019,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,7,71,10.937500,43.213634,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,38.624019,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,11.961499,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,128,64,192,50.000000,17.809109,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,128,14,142,10.937500,14.330407,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,128,63,191,49.218750,41.730391,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,11.961499,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,64,128,100.000000,27.783807,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,3,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,31,95,48.437500,20.920502,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,3,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,15.560418,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,3,next_line,core_integrated,deterministic_core_integrated_model,128,64,192,50.000000,36.662211,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,3,stride,core_integrated,deterministic_core_integrated_model,128,4,132,3.125000,16.046681,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,128,50,178,39.062500,34.217609,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,3,copper,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,15.560418,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,23.374726,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,16,80,25.000000,29.218408,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,3,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,23.374726,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,14,78,21.875000,29.235382,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,3,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,23.374726,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,18.853103,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,15.483871,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,3,stride,core_integrated,deterministic_core_integrated_model,384,24,408,6.250000,21.162923,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,95,479,24.739583,42.998205,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,18.853103,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,3,next_line,core_integrated,deterministic_core_integrated_model,144,48,192,33.333333,23.662805,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,3,stride,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,144,47,191,32.638889,24.430801,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,3,copper,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,30.667661,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,3,next_line,core_integrated,deterministic_core_integrated_model,576,180,756,31.250000,36.914062,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,3,stride,core_integrated,deterministic_core_integrated_model,576,41,617,7.118056,33.960810,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,576,60,636,10.416667,34.501465,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,3,copper,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,30.667661,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,11.850096,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
