benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
noisy_allocation_pattern,small,3,copper,core_integrated,deterministic_core_integrated_model,8226,1440,0.17505470,64,6144,1.000000,0.632385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,2738,832,0.30387144,16,1536,1.000000,0.974434,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,3,next_line,core_integrated,deterministic_core_integrated_model,2738,832,0.30387144,16,1536,1.000000,0.974434,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,3,stride,core_integrated,deterministic_core_integrated_model,2738,832,0.30387144,16,1536,1.000000,0.974434,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,2668,832,0.31184408,2,1536,1.026237,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,3,copper,core_integrated,deterministic_core_integrated_model,2738,832,0.30387144,16,1536,1.000000,0.974434,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,20368,6912,0.33935585,96,9216,1.000000,0.546936,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,3,next_line,core_integrated,deterministic_core_integrated_model,49600,6912,0.13935484,384,36864,0.410645,0.224597,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,3,stride,core_integrated,deterministic_core_integrated_model,19279,6912,0.35852482,85,8160,1.056486,0.577831,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,11140,6912,0.62046679,1,96,1.828366,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,3,copper,core_integrated,deterministic_core_integrated_model,20368,6912,0.33935585,96,9216,1.000000,0.546936,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,8066,2208,0.27374163,48,4608,1.000000,0.969254,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,medium,3,next_line,core_integrated,deterministic_core_integrated_model,8114,2208,0.27212226,48,4608,0.994084,0.963520,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,medium,3,stride,core_integrated,deterministic_core_integrated_model,8066,2208,0.27374163,48,4608,1.000000,0.969254,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,7818,2208,0.28242517,1,4608,1.031722,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,medium,3,copper,core_integrated,deterministic_core_integrated_model,8066,2208,0.27374163,48,4608,1.000000,0.969254,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,18782,8064,0.42934725,72,6912,1.000000,0.967309,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,medium,3,next_line,core_integrated,deterministic_core_integrated_model,20480,8064,0.39375000,86,8256,0.917090,0.887109,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,medium,3,stride,core_integrated,deterministic_core_integrated_model,18168,8064,0.44385733,32,6528,1.033796,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,18434,8064,0.43745253,12,6912,1.018878,0.985570,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,medium,3,copper,core_integrated,deterministic_core_integrated_model,18782,8064,0.42934725,72,6912,1.000000,0.967309,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,6751,1280,0.18960154,49,4704,1.000000,0.736928,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,medium,3,next_line,core_integrated,deterministic_core_integrated_model,6801,1280,0.18820762,49,4704,0.992648,0.731510,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,medium,3,stride,core_integrated,deterministic_core_integrated_model,6561,1280,0.19509221,35,4608,1.028959,0.758269,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4975,1280,0.25728643,31,2976,1.356985,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,medium,3,copper,core_integrated,deterministic_core_integrated_model,6751,1280,0.18960154,49,4704,1.000000,0.736928,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
branchy_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,5130,2496,0.48654971,16,1536,1.000000,0.986355,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,5130,2496,0.48654971,16,1536,1.000000,0.986355,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,5130,2496,0.48654971,16,1536,1.000000,0.986355,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5060,2496,0.49328063,4,1536,1.013834,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,5130,2496,0.48654971,16,1536,1.000000,0.986355,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
array_scan,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,3,next_line,core_integrated,deterministic_core_integrated_model,20326,1920,0.09446030,1,18432,1.047525,0.999803,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,3,stride,core_integrated,deterministic_core_integrated_model,20322,1920,0.09447889,3,18432,1.047732,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,3,copper,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,3,next_line,core_integrated,deterministic_core_integrated_model,14939,1296,0.08675279,1,13824,1.048598,0.999732,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,3,stride,core_integrated,deterministic_core_integrated_model,14935,1296,0.08677603,3,13824,1.048878,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,3,copper,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,3,next_line,core_integrated,deterministic_core_integrated_model,12073,6336,0.52480742,1,96,1.054502,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,3,stride,core_integrated,deterministic_core_integrated_model,12257,6336,0.51692910,3,288,1.038672,0.984988,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,3,copper,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.963670,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,3,next_line,core_integrated,deterministic_core_integrated_model,9947,1056,0.10616266,86,8256,1.037700,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,3,stride,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.963670,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.963670,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,3,copper,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.963670,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
short_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,5059,2112,0.41747381,23,2304,1.001384,0.976478,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4940,2112,0.42753036,1,2304,1.025506,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
long_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,51206,8064,0.15748155,384,36864,1.000000,0.275983,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,51926,8064,0.15529792,384,36864,0.986134,0.272157,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,45822,8064,0.17598533,328,31488,1.117498,0.308411,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,14132,8064,0.57061987,2,192,3.623408,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,32631,8064,0.24712697,193,18528,1.569244,0.433085,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,3,next_line,core_integrated,deterministic_core_integrated_model,13814,2688,0.19458520,97,9312,1.656508,0.985956,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,3,stride,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,13620,2688,0.19735683,97,9312,1.680103,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,3,copper,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,31098,4320,0.13891569,256,24576,1.000000,0.738150,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,3,next_line,core_integrated,deterministic_core_integrated_model,35085,4320,0.12312954,289,27744,0.886362,0.654268,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,3,stride,core_integrated,deterministic_core_integrated_model,31834,4320,0.13570396,256,25344,0.976880,0.721084,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,22955,4320,0.18819429,93,16800,1.354738,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,3,copper,core_integrated,deterministic_core_integrated_model,30735,4320,0.14055637,193,24576,1.011811,0.746868,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,3,next_line,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,3,stride,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5244,2496,0.47597254,3,1728,1.016018,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,3,copper,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,97802,13824,0.14134680,768,73728,1.000000,0.241917,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,3,next_line,core_integrated,deterministic_core_integrated_model,99290,13824,0.13922852,768,73728,0.985014,0.238292,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,3,stride,core_integrated,deterministic_core_integrated_model,87082,13824,0.15874693,656,62976,1.123102,0.271698,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,23660,13824,0.58427726,4,384,4.133643,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,3,copper,core_integrated,deterministic_core_integrated_model,42173,13824,0.32779266,195,18720,2.319067,0.561022,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,3,next_line,core_integrated,deterministic_core_integrated_model,35721,4416,0.12362476,288,27648,0.453095,0.439433,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,3,stride,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15697,4416,0.28132764,1,9216,1.031089,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,3,copper,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,47715,16128,0.33800692,246,23616,1.000000,0.969653,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,3,next_line,core_integrated,deterministic_core_integrated_model,96117,16128,0.16779550,720,69120,0.496426,0.481361,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
