benchmark,config,metric,evidence_level,n,mean,median,std,min,max,ci95_low,ci95_high,notes
array_scan,copper,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.417065,1.357251,0.158913,1.273591,1.650049,1.313242,1.520888,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,68.475116,66.406250,24.021624,39.062500,97.656250,52.780988,84.169243,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,cache_misses,cycle_model,9,341.222222,256.000000,286.785537,64.000000,732.000000,153.855671,528.588773,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,cycles,cycle_model,9,34033.333333,25728.000000,27971.217206,6752.000000,69696.000000,15758.804759,52307.861908,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,ipc,cycle_model,9,0.168551,0.167910,0.038675,0.123967,0.213270,0.143283,0.193818,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,lateness_rate,cycle_model,9,0.332715,0.380952,0.272885,0.000000,0.652174,0.154431,0.511000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,memory_stalls,cycle_model,9,29200.000000,21120.000000,25143.683103,5120.000000,61440.000000,12772.793706,45627.206294,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,speedup_vs_best_baseline,cycle_model,9,0.708090,0.722326,0.073882,0.606043,0.785181,0.659820,0.756360,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,speedup_vs_no_prefetch,cycle_model,9,0.993100,1.000000,0.011043,0.973492,1.000000,0.985885,1.000315,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,stride,traffic_overhead_pct,cycle_model,9,7.378472,5.468750,5.557929,1.562500,17.968750,3.747292,11.009652,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,cache_misses,cycle_model,9,27.333333,30.000000,7.762087,16.000000,37.000000,22.262103,32.404564,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,cycles,cycle_model,9,5917.333333,5204.000000,2925.064786,2368.000000,9724.000000,4006.291007,7828.375660,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,ipc,cycle_model,9,0.430326,0.479631,0.112461,0.232143,0.543081,0.356851,0.503801,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,memory_stalls,cycle_model,9,2186.666667,2400.000000,620.966988,1280.000000,2960.000000,1780.968235,2592.365099,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,cache_misses,cycle_model,9,27.333333,30.000000,7.762087,16.000000,37.000000,22.262103,32.404564,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,cycles,cycle_model,9,5917.333333,5204.000000,2925.064786,2368.000000,9724.000000,4006.291007,7828.375660,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,ipc,cycle_model,9,0.430326,0.479631,0.112461,0.232143,0.543081,0.356851,0.503801,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,memory_stalls,cycle_model,9,2186.666667,2400.000000,620.966988,1280.000000,2960.000000,1780.968235,2592.365099,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,next_line,traffic_overhead_pct,cycle_model,9,19.357639,11.979167,14.513411,7.812500,50.000000,9.875544,28.839734,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,cache_misses,cycle_model,9,27.333333,30.000000,7.762087,16.000000,37.000000,22.262103,32.404564,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,cycles,cycle_model,9,5917.333333,5204.000000,2925.064786,2368.000000,9724.000000,4006.291007,7828.375660,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,ipc,cycle_model,9,0.430326,0.479631,0.112461,0.232143,0.543081,0.356851,0.503801,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,memory_stalls,cycle_model,9,2186.666667,2400.000000,620.966988,1280.000000,2960.000000,1780.968235,2592.365099,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,cache_misses,cycle_model,9,3.111111,3.000000,0.927961,2.000000,4.000000,2.504843,3.717379,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,cycles,cycle_model,9,5917.333333,5204.000000,2925.064786,2368.000000,9724.000000,4006.291007,7828.375660,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,ipc,cycle_model,9,0.430326,0.479631,0.112461,0.232143,0.543081,0.356851,0.503801,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,lateness_rate,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,memory_stalls,cycle_model,9,2186.666667,2400.000000,620.966988,1280.000000,2960.000000,1780.968235,2592.365099,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,17.129630,9.895833,13.335888,6.770833,46.875000,8.416850,25.842409,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,cache_misses,cycle_model,9,27.333333,30.000000,7.762087,16.000000,37.000000,22.262103,32.404564,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,cycles,cycle_model,9,5917.333333,5204.000000,2925.064786,2368.000000,9724.000000,4006.291007,7828.375660,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,ipc,cycle_model,9,0.430326,0.479631,0.112461,0.232143,0.543081,0.356851,0.503801,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,memory_stalls,cycle_model,9,2186.666667,2400.000000,620.966988,1280.000000,2960.000000,1780.968235,2592.365099,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
patricia,stride,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,cache_misses,cycle_model,9,99.777778,91.000000,65.891535,29.000000,186.000000,56.728641,142.826914,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,cycles,cycle_model,9,9076.444444,8260.000000,5983.302581,2652.000000,16824.000000,5167.353425,12985.535464,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,ipc,cycle_model,9,0.129953,0.129032,0.002689,0.125535,0.132730,0.128196,0.131710,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,memory_stalls,cycle_model,9,7982.222222,7280.000000,5271.322836,2320.000000,14880.000000,4538.291303,11426.153142,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,speedup_vs_best_baseline,cycle_model,9,0.968376,0.959344,0.025508,0.942685,1.000000,0.951711,0.985042,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,accuracy,cycle_model,9,0.048072,0.054645,0.032086,0.000000,0.096386,0.027109,0.069035,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,cache_misses,cycle_model,9,97.222222,86.000000,65.923778,27.000000,182.000000,54.152021,140.292424,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,coverage,cycle_model,9,0.045438,0.053763,0.029603,0.000000,0.091954,0.026098,0.064779,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,cycles,cycle_model,9,8882.222222,7880.000000,5985.827632,2500.000000,16520.000000,4971.481502,12792.962942,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,ipc,cycle_model,9,0.134002,0.132730,0.004543,0.127845,0.140800,0.131033,0.136970,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,memory_stalls,cycle_model,9,7777.777778,6880.000000,5273.902203,2160.000000,14560.000000,4332.161672,11223.393884,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,speedup_vs_best_baseline,cycle_model,9,0.997931,1.000000,0.004105,0.990582,1.000000,0.995249,1.000613,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,speedup_vs_no_prefetch,cycle_model,9,1.031219,1.042379,0.030008,0.990582,1.060800,1.011614,1.050824,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,next_line,traffic_overhead_pct,cycle_model,9,89.641204,90.625000,5.125940,78.125000,95.312500,86.292256,92.990151,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,cache_misses,cycle_model,9,99.777778,91.000000,65.891535,29.000000,186.000000,56.728641,142.826914,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,cycles,cycle_model,9,9076.444444,8260.000000,5983.302581,2652.000000,16824.000000,5167.353425,12985.535464,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,ipc,cycle_model,9,0.129953,0.129032,0.002689,0.125535,0.132730,0.128196,0.131710,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,memory_stalls,cycle_model,9,7982.222222,7280.000000,5271.322836,2320.000000,14880.000000,4538.291303,11426.153142,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,speedup_vs_best_baseline,cycle_model,9,0.968376,0.959344,0.025508,0.942685,1.000000,0.951711,0.985042,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,cache_misses,cycle_model,9,99.777778,91.000000,65.891535,29.000000,186.000000,56.728641,142.826914,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,cycles,cycle_model,9,9076.444444,8260.000000,5983.302581,2652.000000,16824.000000,5167.353425,12985.535464,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,ipc,cycle_model,9,0.129953,0.129032,0.002689,0.125535,0.132730,0.128196,0.131710,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,memory_stalls,cycle_model,9,7982.222222,7280.000000,5271.322836,2320.000000,14880.000000,4538.291303,11426.153142,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,0.968376,0.959344,0.025508,0.942685,1.000000,0.951711,0.985042,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,accuracy,cycle_model,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,cache_misses,cycle_model,9,99.777778,91.000000,65.891535,29.000000,186.000000,56.728641,142.826914,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,cycles,cycle_model,9,9076.444444,8260.000000,5983.302581,2652.000000,16824.000000,5167.353425,12985.535464,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,ipc,cycle_model,9,0.129953,0.129032,0.002689,0.125535,0.132730,0.128196,0.131710,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,lateness_rate,cycle_model,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,memory_stalls,cycle_model,9,7982.222222,7280.000000,5271.322836,2320.000000,14880.000000,4538.291303,11426.153142,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,speedup_vs_best_baseline,cycle_model,9,0.968376,0.959344,0.025508,0.942685,1.000000,0.951711,0.985042,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
random_non_pointer_access,stride,traffic_overhead_pct,cycle_model,9,0.115741,0.000000,0.347222,0.000000,1.041667,-0.111111,0.342593,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,cache_misses,cycle_model,9,26.666667,24.000000,17.435596,8.000000,48.000000,15.275411,38.057923,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,cycles,cycle_model,9,5013.333333,4512.000000,3277.892006,1504.000000,9024.000000,2871.777223,7154.889444,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,ipc,cycle_model,9,0.468085,0.468085,0.000000,0.468085,0.468085,0.468085,0.468085,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,memory_stalls,cycle_model,9,2133.333333,1920.000000,1394.847662,640.000000,3840.000000,1222.032861,3044.633806,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,cache_misses,cycle_model,9,26.666667,24.000000,17.435596,8.000000,48.000000,15.275411,38.057923,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,cycles,cycle_model,9,5013.333333,4512.000000,3277.892006,1504.000000,9024.000000,2871.777223,7154.889444,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,ipc,cycle_model,9,0.468085,0.468085,0.000000,0.468085,0.468085,0.468085,0.468085,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,memory_stalls,cycle_model,9,2133.333333,1920.000000,1394.847662,640.000000,3840.000000,1222.032861,3044.633806,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,next_line,traffic_overhead_pct,cycle_model,9,12.500000,12.500000,0.000000,12.500000,12.500000,12.500000,12.500000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,cache_misses,cycle_model,9,26.666667,24.000000,17.435596,8.000000,48.000000,15.275411,38.057923,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,cycles,cycle_model,9,5013.333333,4512.000000,3277.892006,1504.000000,9024.000000,2871.777223,7154.889444,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,ipc,cycle_model,9,0.468085,0.468085,0.000000,0.468085,0.468085,0.468085,0.468085,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,memory_stalls,cycle_model,9,2133.333333,1920.000000,1394.847662,640.000000,3840.000000,1222.032861,3044.633806,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,cache_misses,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,cycles,cycle_model,9,5013.333333,4512.000000,3277.892006,1504.000000,9024.000000,2871.777223,7154.889444,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,ipc,cycle_model,9,0.468085,0.468085,0.000000,0.468085,0.468085,0.468085,0.468085,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,lateness_rate,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,memory_stalls,cycle_model,9,2133.333333,1920.000000,1394.847662,640.000000,3840.000000,1222.032861,3044.633806,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,11.718750,11.979167,0.596689,10.937500,12.239583,11.328913,12.108587,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,accuracy,cycle_model,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,cache_misses,cycle_model,9,23.333333,22.000000,14.585952,7.000000,46.000000,13.803845,32.862822,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,cycles,cycle_model,9,5013.333333,4512.000000,3277.892006,1504.000000,9024.000000,2871.777223,7154.889444,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,ipc,cycle_model,9,0.468085,0.468085,0.000000,0.468085,0.468085,0.468085,0.468085,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,lateness_rate,cycle_model,8,0.431626,0.500000,0.206161,0.000000,0.631579,0.288764,0.574488,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,memory_stalls,cycle_model,9,2133.333333,1920.000000,1394.847662,640.000000,3840.000000,1222.032861,3044.633806,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
short_pointer_chains,stride,traffic_overhead_pct,cycle_model,9,2.517361,2.083333,1.584053,0.000000,4.947917,1.482447,3.552276,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,cache_misses,cycle_model,9,53.333333,48.000000,34.871192,16.000000,96.000000,30.550822,76.115845,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,cycles,cycle_model,9,7733.333333,6960.000000,5056.322775,2320.000000,13920.000000,4429.869121,11036.797546,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,ipc,cycle_model,9,0.317241,0.317241,0.000000,0.317241,0.317241,0.317241,0.317241,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,memory_stalls,cycle_model,9,4266.666667,3840.000000,2789.695324,1280.000000,7680.000000,2444.065722,6089.267612,Cycle-model summary across seeds and input sizes; regressions are retained.
